project_id,city,province,city_confidence,notes,override_source,resolution_class,evidence_url,evidence_type,external_evidence_url,reviewer,review_date
2025_2025_excellence_batch_0128,Hangzhou,Zhejiang,high,"Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official company page lists Hangzhou management headquarters at 浙江省杭州市余杭区五常街道荆长路658-1号. Strong corporate-location evidence; annual report notes registered address in 玉环, so treat as corporate-location not factory-specific unless project evidence is found.",external_verification_queue,external_evidence_verified,https://www.gearsnet.com/about.html,company_site_registry,https://www.gearsnet.com/about.html,,
2025_2025_excellence_batch_0129,Hangzhou,Zhejiang,high,Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official contact page lists 杭州萧山区经济技术开发区建设一路887号. Strong evidence.,external_verification_queue,external_evidence_verified,https://www.zjwxpi.com/contact.html,company_site_registry,https://www.zjwxpi.com/contact.html,,
2025_2025_excellence_batch_0130,Wenzhou,Zhejiang,high,Astronergy solar Wenzhou. (registry match: 正泰新能),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0131,Hangzhou,Zhejiang,high,Annual report mirror lists registered and office address in 杭州钱塘区1号大街1号. Prefer SSE official PDF if found.,external_verification_queue,external_evidence_verified,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12097929&stockid=603049,company_annual_report,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12097929&stockid=603049,,
2025_2025_excellence_batch_0132,Tongling,Anhui,high,City token '枞阳' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0133,Hefei,Anhui,high,City token '合力' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0134,Tongling,Anhui,high,Huamao textile in Tongling. (registry match: 安徽华茂纺织),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0135,Bengbu,Anhui,high,City token '蚌埠' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0136,Hefei,Anhui,high,Caparol coatings plant in Hefei Xinzhan. (registry match: 北新嘉宝莉涂料（安徽）),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0137,Hefei,Anhui,high,INKON environment equipment in Hefei. (registry match: 劲旅环境科技),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0138,Hefei,Anhui,high,city from parenthetical in firm name: 合肥,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0139,Wuhu,Anhui,high,City token '奇瑞' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0140,Hefei,Anhui,high,City token '洽洽' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0141,Tongling,Anhui,high,City token '铜陵' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0142,Wuhu,Anhui,high,City token '芜湖' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0143,Wuhu,Anhui,high,City token '芜湖' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0144,Hefei,Anhui,high,Third-party or government registry evidence from documented B2 research. Company profile lists address 安徽省合肥市经济技术开发区启德路799号 and official website. Prefer official CXMT page if found.,external_verification_queue,external_evidence_verified,https://www.maigoo.com/company/142050.html,project_registry,https://www.maigoo.com/company/142050.html,,
2025_2025_excellence_batch_0145,Quanzhou,Fujian,high,Baihong polyester Quanzhou. (registry match: 福建百宏聚纤),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0146,Fuzhou,Fujian,high,Donglong knitting Fuzhou. (registry match: 福建东龙针纺),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0147,Jinjiang,Fujian,high,SBS zipper Jinjiang. (registry match: 福建浔兴拉链),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0148,Xiamen,Fujian,high,city from parenthetical in firm name: 厦门,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0149,Fuzhou,Fujian,high,Ruijie networks Fuzhou. (registry match: 锐捷网络),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0154,Fuzhou,Fujian,high,Chalco Ruimin Fuzhou. (registry match: 中铝瑞闽),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0155,Ganzhou,Jiangxi,high,Zhangyuan tungsten Ganzhou. (registry match: 崇义章源钨业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0156,Jian,Jiangxi,high,Eaglerise magnetics Ji'an. (registry match: 吉安伊戈尔),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0157,Nanchang,Jiangxi,high,JMC automobiles Nanchang. (registry match: 江铃汽车),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0158,Xinyu,Jiangxi,high,Ganfeng lithium Xinyu. (registry match: 江西赣锋锂业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0159,Nanchang,Jiangxi,high,Hongdu Aircraft Nanchang. (registry match: 江西洪都航空),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0160,Yingtan,Jiangxi,high,Jiangnan copper foil Yingtan. (registry match: 江西江南新材料),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0161,Nanchang,Jiangxi,high,Zhaochi LED Nanchang. (registry match: 江西兆驰半导体),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0164,Nanchang,Jiangxi,high,Twins hog feed Nanchang. (registry match: 双胞胎),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0165,Weifang,Shandong,high,Goertek acoustics Weifang. (registry match: 歌尔股份),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0166,Qingdao,Shandong,high,Hisense HVAC Qingdao. (registry match: 海信空调),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0167,Jining,Shandong,high,Shenzhou tire Jining. (registry match: 济宁神州轮胎),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0168,Jinan,Shandong,high,Inspur computer Jinan. (registry match: 浪潮计算机),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0175,Rizhao,Shandong,high,City token '日照' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0176,Qingdao,Shandong,high,Sailun tire Qingdao. (registry match: 赛轮集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0177,Binzhou,Shandong,high,Innovation aluminum Binzhou. (registry match: 山东创新精密),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0178,Jinan,Shandong,high,State Grid electric equipment Jinan. (registry match: 山东电工电气),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0179,Rizhao,Shandong,high,City token '日照' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0180,Linyi,Shandong,high,Jinsheng oils Linyi. (registry match: 山东金胜粮油),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0181,Binzhou,Shandong,high,Chambroad petrochemical Binzhou. (registry match: 山东京博石油化工),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0182,Jining,Shandong,high,Lukang pharma Jining. (registry match: 山东鲁抗医药),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0183,Zibo,Shandong,high,Qidu pharma Zibo. (registry match: 山东齐都药业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0184,Tai'an,Shandong,high,Shiheng special steel Tai'an. (registry match: 石横特钢),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0185,Dezhou,Shandong,high,Sunstone anode Dezhou. (registry match: 索通发展),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0186,Yantai,Shandong,high,Wanhua chemical Yantai. (registry match: 万华化学),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0187,Weifang,Shandong,high,Weichai Lovol Weifang. (registry match: 潍柴雷沃),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0188,Weifang,Shandong,high,Weichai heavy machinery Weifang. (registry match: 潍柴重机),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0189,Binzhou,Shandong,high,Yuyue home textile Binzhou. (registry match: 愉悦家纺),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0190,Changzhou,Jiangsu,high,CNBM lithium separator Changzhou. (registry match: 中材锂膜),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0191,Qingdao,Shandong,high,Sinopec Qingdao refinery. (registry match: 青岛炼油化工),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0192,Jiyuan,Henan,high,Jiyuan steel Henan. (registry match: 河南济源钢铁),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0193,Changyuan,Henan,high,Mine crane Changyuan. (registry match: 河南省矿山起重机),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0194,Zhengzhou,Henan,high,CNBM glass Zhengzhou. (registry match: 河南省中联玻璃),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0195,Jiyuan,Henan,high,Yuguang lead Jiyuan. (registry match: 河南豫光金铅),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0196,Linyi,Shandong,high,Wanhua board Linyi. (registry match: 万华禾香),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0197,Luoyang,Henan,high,CITIC Heavy Industries Luoyang. (registry match: 中信重工机械),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0198,Huangshi,Hubei,high,Daye special steel Huangshi. (registry match: 大冶特殊钢),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0199,Wuhan,Hubei,high,Annual report mirror lists registered address 武汉市洪山区邮科院路88号 and office address 武汉市东湖新技术开发区高新四路6号.,external_verification_queue,external_evidence_verified,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12181554&stockid=600498,company_annual_report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12181554&stockid=600498,,
2025_2025_excellence_batch_0200,Wuhan,Hubei,high,"Third-party or government registry evidence from documented B2 research. Food production-license page lists residence and production address 武汉市东西湖区走马岭食品一路12号. Strong production-location evidence, though third-party mirrors regulatory data.",external_verification_queue,external_evidence_verified,https://www.foodsc.net/sc/24418.html,project_registry,https://www.foodsc.net/sc/24418.html,,
2025_2025_excellence_batch_0201,Wuhan,Hubei,high,Midea Group corporate site; Wuhan laundry subsidiary plant location not separately verified on this page.,external_verification_queue,external_evidence_verified,https://www.midea.com/cn/,company_site_registry,https://www.midea.com/cn/,,
2025_2025_excellence_batch_0202,Wuhan,Hubei,high,"Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Company contact page lists HQ in Wuhan but production base in Guangshui, Hubei. This should be marked caution and may require correcting assigned_city if the smart factory refers to production base.",external_verification_queue,external_evidence_verified,https://ru.sfturbo.com/contact-us,company_site_registry,https://ru.sfturbo.com/contact-us,,
2025_2025_excellence_batch_0203,Yichang,Hubei,high,Yihua Group Yichang. (registry match: 湖北宜化集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0204,Jingmen,Hubei,high,EVE Energy Jingmen. (registry match: 湖北亿纬动力),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0208,Yichang,Hubei,high,Humanwell pharma Yichang. (registry match: 宜昌人福),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0209,Changsha,Hunan,high,Filing/response document lists 湖南吉利汽车部件有限公司 warehouse/customer address in Hunan; reviewer should confirm whether 湘潭 vs Changsha affects assigned city.,external_verification_queue,external_evidence_verified,https://pdf.dfcfw.com/pdf/H2_AN202604091821099110_1.pdf?1775765281000.pdf=,company_annual_report,https://pdf.dfcfw.com/pdf/H2_AN202604091821099110_1.pdf?1775765281000.pdf=,,
2025_2025_excellence_batch_0210,Changsha,Hunan,high,Official Lens Technology contact page; Changsha-area corporate location evidence.,external_verification_queue,external_evidence_verified,https://www.hnlens.com/category/contact.html,company_site_registry,https://www.hnlens.com/category/contact.html,,
2025_2025_excellence_batch_0211,Hengyang,Hunan,high,City token '衡阳' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0212,Changsha,Hunan,high,Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official page lists address 中国湖南省长沙市国家高新技术产业开发区桐梓坡西路468号. Strong evidence.,external_verification_queue,external_evidence_verified,https://www.willfar.com/,company_site_registry,https://www.willfar.com/,,
2025_2025_excellence_batch_0213,Changsha,Hunan,high,"Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official contact page lists administrative HQ in Changsha and headquarters base in Liuyang, Hunan. Treat as Changsha-area evidence, with Liuyang note.",external_verification_queue,external_evidence_verified,https://www.yanjinpuzi.com/contact.aspx,company_site_registry,https://www.yanjinpuzi.com/contact.aspx,,
2025_2025_excellence_batch_0214,Zhuzhou,Hunan,high,City token '株洲' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0215,Changsha,Hunan,high,Annual report mirror lists registered and office address 长沙经济技术开发区泉塘街道东七路88号. Strong evidence; prefer SSE official PDF if available.,external_verification_queue,external_evidence_verified,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12007522&stockid=688425,company_annual_report,https://money.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=12007522&stockid=688425,,
2025_2025_excellence_batch_0216,Zhuzhou,Hunan,high,City token '株洲' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0217,Dongguan,Guangdong,high,OPPO manufacturing center in Dongguan Chang'an. (registry match: OPPO广东移动通信),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0218,Dongguan,Guangdong,high,City token '沃德' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0219,Guangzhou,Guangdong,high,city from parenthetical in firm name: 广州,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0220,Guangzhou,Guangdong,high,Mars Wrigley Guangzhou plant. (registry match: 玛氏箭牌糖果（中国）),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0221,Shenzhen,Guangdong,high,City token '深南' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0222,Zhongshan,Guangdong,high,"Infinitus manufacturing base in Zhongshan, Guangdong. (registry match: 无限极（中国）)",firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0223,Shenzhen,Guangdong,high,CNOOC deepwater operations Shenzhen. (registry match: 中海石油深海),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0224,Fangchenggang,Guangxi,high,Chalco alumina Fangchenggang. (registry match: 广西华昇),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0225,Qinzhou,Guangxi,high,Huayi new materials Qinzhou. (registry match: 广西华谊新材料),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0226,Guilin,Guangxi,high,Shenzhen Kaifa Guilin plant. (registry match: 桂林深科技),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0227,Qinzhou,Guangxi,high,City token '广西石化' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0228,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0229,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0230,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0231,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0232,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0233,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0234,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0235,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0236,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0237,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0238,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0239,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0240,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0241,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0242,Chongqing,Chongqing,exact,location field is direct municipality: 重庆,miit_location_field,official_location_exact,https://jlts.com.cn/i/news/detail/2571072131159669662.html,miit_location_field,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0245,Mianyang,Sichuan,high,Fulin precision Mianyang. (registry match: 富临精工),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0246,Chengdu,Sichuan,high,BOSS/Zhipin registry section lists registered address 四川省成都高新西区合作路888号. Third-party registry; use cautiously.,external_verification_queue,external_evidence_verified,https://www.zhipin.com/companys/1c82874fdc9124ca1nN70t64.html,project_registry,https://www.zhipin.com/companys/1c82874fdc9124ca1nN70t64.html,,
2025_2025_excellence_batch_0247,Tongxiang,Zhejiang,high,China National Building Material / Tongxiang fiberglass base. (registry match: 巨石集团),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
